WKT,id,start_date,end_date,description,user_id,created,last_modified,source_id,type,night_bombing,map_sheet_id
"POINT (-0.005565 51.51343)","808",1940/09/07 17:46:00,1940/09/07 17:46:00,"50 -68 and 41-71 Aberfeldy Street Poplar, E14., London, UK ; London Country Council. 18 Private houses of 6 rooms and contnts, garages damaged. One van, one car, a staff car all destoryed. 24 inch gas main, 4 inch service pipe, 80x60 roadway damaged. 76","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.004582 51.514142)","807",1940/09/07 17:46:00,1940/09/07 17:46:00,"24-48 Dee Street, Poplar E14. 2-22., London, UK ; London Country Council. 18 Private houses of 6 rooms and contnts, garages damaged. One van, one car, a staff car all destoryed. 24 inch gas main, 4 inch service pipe, 80x60 roadway damaged. 76 buildings d","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.01188 51.475286)","799",1940/09/07 17:38:00,1940/09/07 17:38:00,"98 Royal Hill, Greenwich SE10, London, UK ; Greengrocer shop and house of 6 rooms damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.120189 51.489794)","795",1940/09/07 17:35:00,1940/09/07 17:35:00,"Vauxhall Walk, Lambeth, Se11, London, UK ; IB burned out in street","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.010956 51.476048)","794",1940/09/07 17:35:00,1940/09/07 17:35:00,"Prior Street Greenwich, SE10, London, UK ; South Met Gas Company: 40x30 carriageway. Gas destroyed","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.020341 51.481169)","793",1940/09/07 17:35:00,1940/09/07 17:35:00,"1-15 Haddo Terrace, Greenwich SE10, London, UK ; 8 houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.190898 51.507787)","792",1940/09/07 17:35:00,1940/09/07 17:35:00,"9 Kensington Palace Gardens, w8, London, UK ; 4x2 ft of roof damage.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","775",1940/09/07 17:20:00,1940/09/07 17:20:00,"36-38 Cliffview Road, Lewisham SE13, London, UK ; 2 private houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","774",1940/09/07 17:15:00,1940/09/07 17:15:00,"Rolt Street, Deptford, SE8, London, UK ; IB burned out in street.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.017926 51.4536)","773",1940/09/07 17:12:00,1940/09/07 17:12:00,"Lewisham Hospital, Lewisham , SE13, London, UK ; Bomb splinters","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.079302 51.524689)","772",1940/09/07 17:11:00,1940/09/07 17:11:00,"215-217, Commercial Road, Stepney E1, London, UK ; Building of three floors and a shop and house of 7 rooms severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","771",1940/09/07 17:10:00,1940/09/07 17:10:00,"82 Reculver Road, Rotherhithe, SE16, London, UK ; Front of house and shop scorched","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.103734 51.487332)","770",1940/09/07 17:10:00,1940/09/07 17:10:00,"Braganza Street, Se17, London, UK ; IB burned out in street","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.10162 51.497909)","769",1940/09/07 17:10:00,1940/09/07 17:10:00,"Tarn Street, Camberwell, Greater London, SE1, London, UK ; 2x1 paving damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (0.000128 51.459144)","768",1940/09/07 17:10:00,1940/09/07 17:10:00,"Glenton Road, Leiwsham SE13, London, UK ; IB in street","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","767",1940/09/07 17:10:00,1940/09/07 17:10:00,"105-113 Tyrwhitt Road, Brockley, SE4, London, UK ; Five private houses severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.12777 51.500302)","766",1940/09/07 17:10:00,1940/09/07 17:10:00,"8-12 Dundas Road Camberwell SE15, London, UK ; 3 private houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.097477 51.490965)","765",1940/09/07 17:08:00,1940/09/07 17:08:00,"147 Walworth Road, SE17, London, UK ; South East Southwark Conservative and Unionist Association. Club room and ground floor damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.088491 51.514064)","210",1940/09/07 08:55:00,1940/09/07 08:55:00,"Royal Arsenal, Woolwich, SE18, London, UK ; D.94, 95 and 96 A range of buildings of one and two floors used as turney, forges and store, severely damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","181",1940/09/06 19:14:00,1940/09/06 19:14:00,"290 Southampton Way, Peckham, SE15, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.12777 51.500302)","180",1940/09/06 19:14:00,1940/09/06 19:14:00,"190 Rye Lane, Peckham, SE15, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.12777 51.500302)","764",1940/09/07 17:08:00,1940/09/07 17:08:00,"86-102 Newington Butts, SE11, London, UK ; 10 shops and houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","763",1940/09/07 17:08:00,1940/09/07 17:08:00,"2-8 Crampton Street, Southwark, SE17, London, UK ; 130x60 three floor building, shops and content damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","762",1940/09/07 17:08:00,1940/09/07 17:08:00,"129-131, Newington Butts, SE11, London, UK ; 50x40 three floors of mens clothing shop damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.102651 51.49168)","761",1940/09/07 17:08:00,1940/09/07 17:08:00,"141, Newington Butts, SE11, London, UK ; 3 floors and basement damaged. 2/3 of content damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","760",1940/09/07 17:08:00,1940/09/07 17:08:00,"133-139 Newington Butts, SE11, London, UK ; Furniture shop, 3 floor building 90x40 damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","759",1940/09/07 17:08:00,1940/09/07 17:08:00,"107-111, Newington Butts, SE11, London, UK ; F & Tyler Furniture shop. 3 floor building 180x70, used as showrooms offices  store, damaged and roof off.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.104266 51.52556)","758",1940/09/07 17:06:00,1940/09/07 17:06:00,"240 Goswell Road, EC1, London, UK ; 2x1 roadway damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.118977 51.511261)","757",1940/09/07 17:05:00,1940/09/07 17:05:00,"Strand WC2, London, UK ; 2x1 roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.100748 51.527606)","756",1940/09/07 17:04:00,1940/09/07 17:04:00,"216 Goswel Road, EC1, London, UK ; Workshop on ground floor damaged, roof partly off","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","755",1940/09/07 17:00:00,1940/09/07 17:00:00,"Stonhouse Street, Clapham, SW4, London, UK ; Suspected presence of IB","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (0.005418 51.458592)","754",1940/09/07 17:00:00,1940/09/07 17:00:00,"31-37 Abernethy Road Lewisham Se13, London, UK ; four houses, each with 6 rooms slightly damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.12777 51.500302)","753",1940/09/07 17:00:00,1940/09/07 17:00:00,"34 Winn Road Lee, SE12, London, UK ; house of 7 rooms damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (0.025709 51.445343)","752",1940/09/07 17:00:00,1940/09/07 17:00:00,"Alnwick Road Eltham Se12, London, UK ; quarter of acre of grass burned","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.12777 51.500302)","751",1940/09/07 17:00:00,1940/09/07 17:00:00,"181 Wellmeadow Road, Catford, SE6, London, UK ; House of eight rooms, back room on groung floor and contents damaged by fire","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","750",1940/09/07 17:00:00,1940/09/07 17:00:00,"Hollydale Road, Peckham SE15, London, UK ; 18 private houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","749",1940/09/07 17:00:00,1940/09/07 17:00:00,"Hollydale Road, Peckham, SE15, London, UK ; 80x60 three floor building damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.116855 51.525009)","748",1940/09/07 17:00:00,1940/09/07 17:00:00,"Grays Inn Road WC1, London, UK ; anti aircraft shell, unexploded. 2x1 roadway damage, water mains damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.121882 51.518129)","747",1940/09/07 16:59:00,1940/09/07 16:59:00,"4, Southampton Buildings WC1, London, UK ; two offices slightly damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.110222 51.488922)","746",1940/09/07 16:57:00,1940/09/07 16:57:00,"114 Lower March, Lambeth, Se11, London, UK ; Minor fire and explosion damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.104266 51.52556)","745",1940/09/07 16:57:00,1940/09/07 16:57:00,"1-9 Seward Street, EC1, London, UK ; 120x80, range of buildings, contents, roofs and all floors damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.109848 51.506517)","744",1940/09/07 16:55:00,1940/09/07 16:55:00,"4 Stangate Street SE1, London, UK ; Minor fire and explosion damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","743",1940/09/07 16:55:00,1940/09/07 16:55:00,"Evelina Road, Camberwell, SE15, London, UK ; 40x40 one floor building, severely damaged, used as a mission hall.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.029077 51.512304)","742",1940/09/07 16:54:00,1940/09/07 16:54:00,"Commercial Dock Pier, Rotherhithe Street, Limehouse Reach, S.E, London, UK ; seven dumb barges damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.029077 51.512304)","741",1940/09/07 16:54:00,1940/09/07 16:54:00,"Commercial Dock Pier, Rotherhithe Street, Limehouse Reach, S.E, London, UK ; 8 dumb barges severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.03357 51.504869)","740",1940/09/07 16:47:00,1940/09/07 16:47:00,"Rotherhithe Wharf, Rotherhithe Street, lower Pool, S.E, London, UK ; dumb barge and contents damaged by fire and sunk","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.03357 51.504869)","739",1940/09/07 16:47:00,1940/09/07 16:47:00,"Rotherhithe Wharf, Rotherhithe Street, lower Pool, S.E, London, UK ; dumb barge and contents severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.012527 51.527633)","738",1940/09/07 16:45:00,1940/09/07 16:45:00,"9 Franklin Street, Bromley, E3, London, UK ; Back room on 1st floor damaged with contents","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.02571 51.545134)","737",1940/09/07 16:45:00,1940/09/07 16:45:00,"Berkshire Eoad, Hackney Wick E9, London, UK ; Rag and metal merchants- A quantity of stock damaged in yard","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.050376 51.478949)","736",1940/09/07 16:36:00,1940/09/07 16:36:00,"Avonley Road, Newcross, SE14, London, UK ; South Eastern Hospital, Nurses Quarters and wards Nos. 1 & 10 damaged by explosion. 1 male and 4 females killed. 1 male and 2 femaies injured","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","735",1940/09/07 16:31:00,1940/09/07 16:31:00,"Island Row E14, London, UK ; 1x1 ft of paving slightly destroyed","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","734",1940/09/07 16:31:00,1940/09/07 16:31:00,"Silwood Street Rotherhithe Se16, London, UK ; IB burned out in street.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","733",1940/09/07 16:30:00,1940/09/07 16:30:00,"20 Hereford Street, Bethnal Green, E2, London, UK ; House of 6 rooms and 1/2 of contents severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.088491 51.514064)","209",1940/09/07 08:55:00,1940/09/07 08:55:00,"Royal Arsenal, Woolwich, SE18, London, UK ; E.40 a two floor storage building 120x80 severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","198",1940/09/07 01:49:00,1940/09/07 01:49:00,"786 Old Kent Road, Camberwell, SE15, London, UK ; shop (tobacconist) and house of 6 rooms back room, ceiling and roof damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","179",1940/09/06 19:14:00,1940/09/06 19:14:00,"33 Claude Road, Peckham, SE15, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.079302 51.524689)","732",1940/09/07 16:30:00,1940/09/07 16:30:00,"Sandford Street SE14, London, UK ; 1/4 acre of grass burned.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.032472 51.512437)","731",1940/09/07 16:24:00,1940/09/07 16:24:00,"747, Commercial RD E14, London, UK ; British Sailors Society-Empire Memorial Hostel for Sailors- 2x1 ft of pathway slightly damaged, breakage in yard","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.116824 51.501827)","730",1940/09/07 16:23:00,1940/09/07 16:23:00,"87 York Road, Lambeth SE1, London, UK ; IB in grounds","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","729",1940/09/07 16:21:00,1940/09/07 16:21:00,"Lollard Street SE11, London, UK ; IB burned out in street","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","728",1940/09/07 16:17:00,1940/09/07 16:17:00,"Nunhead Lane, Camberwell SE15, London, UK ; A building, owned by wax paper manufacturers, severely damaged by explosion.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.0101 51.51154)","727",1940/09/07 16:09:00,1940/09/07 16:09:00,"239 East India Dock Road, Poplar, E14, London, UK ; Back room on 1st floor damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.007875 51.513774)","726",1940/09/07 16:09:00,1940/09/07 16:09:00,"Culloden Street, E14, London, UK ; Number of IB burned out on road","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","725",1940/09/07 16:09:00,1940/09/07 16:09:00,"Sandford Street SE14, London, UK ; 1/4 acre of grass burned.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.009011 51.482717)","724",1940/09/07 16:05:00,1940/09/07 16:05:00,"Lying at Pipers Wharf, Riverside, Greenwich, SE10, London, UK ; A vessel of 80 tons laden with general cargo, 1/2 contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.0244 51.521885)","723",1940/09/07 16:03:00,1940/09/07 16:03:00,"Cantrell RD E3, London, UK ; 2x1 ft of tarmac damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.020241 51.519905)","722",1940/09/07 16:02:00,1940/09/07 16:02:00,"Devons RD E3, London, UK ; 2x1 ft of paving damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","721",1940/09/07 16:00:00,1940/09/07 16:00:00,"18 Hereford Street, Bethnal Green, e2, London, UK ; Front room on 1st floor and contents damaged, roof part off (2x3)","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.172472 51.431565)","719",1940/09/07 16:00:00,1940/09/07 16:00:00,"56 Rogers Road, Tooting, SW17, London, UK ; IB in yard","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","718",1940/09/07 16:00:00,1940/09/07 16:00:00,"Tunnel Avenue, Greenwich, SE10, London, UK ; Dumbarge ""Alice"" Humphery and Grey. A vessell of about 75 tons, laden with timber, severely damaged by the fire and submergedand 20x15 of wooden quay slightly damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.110546 51.480916)","717",1940/09/07 15:51:00,1940/09/07 15:51:00,"Brixton Road, Brixton SW9, London, UK ; South Met Gas. 4"" main fractured","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.110546 51.480916)","716",1940/09/07 15:51:00,1940/09/07 15:51:00,"Brixton Road, Brixton SW9, London, UK ; 15x15 roadway damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","715",1940/09/07 15:51:00,1940/09/07 15:51:00,"146-150, Brixton Road, SW9, London, UK ; 3 private houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","714",1940/09/07 15:50:00,1940/09/07 15:50:00,"Southey Road, Brixton SW9, London, UK ; South Met Gas. 4"" main fractured","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","713",1940/09/07 15:50:00,1940/09/07 15:50:00,"Southey Road, Brixton SW9, London, UK ; 20x20 roadway damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.110546 51.480916)","712",1940/09/07 15:50:00,1940/09/07 15:50:00,"4 Southey Road, Brixton SW9, London, UK ; 3 private houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.01097 51.510146)","711",1940/09/07 15:46:00,1940/09/07 15:46:00,"Bazeley Street, Poplar E14, London, UK ; Number of IB burned out on road","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.0338 51.497711)","710",1940/09/07 15:42:00,1940/09/07 15:42:00,"Odessa St, Southwark, London SE16, London, UK ; 2 dumb barges sverely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","709",1940/09/07 15:40:00,1940/09/07 15:40:00,"157 Ernest Street, E1, London, UK ; Top floor damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.110546 51.480916)","708",1940/09/07 15:40:00,1940/09/07 15:40:00,"Caldwell Street, Brixton SW9, London, UK ; 26 private houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.098906 51.497474)","707",1940/09/07 15:37:00,1940/09/07 15:37:00,"Newington Causeway, London SE1, , London, UK ; 30x20 roadway damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.075849 51.501882)","706",1940/09/07 15:37:00,1940/09/07 15:37:00,"Southwark, London SE1, London, UK ; 2x1 paving damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.037502 51.527084)","705",1940/09/07 15:35:00,1940/09/07 15:35:00,"Clinton Road, Tower Hamlets London E3, London, UK ;","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.113835 51.475584)","704",1940/09/07 15:34:00,1940/09/07 15:34:00,"Flat 5, 17, Cranworth Gardens, Brixton, SW9, London, UK ; 6x4 roof damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","703",1940/09/07 15:32:00,1940/09/07 15:32:00,"253 Leigham Court Road, Streatham, SW16, London, UK ; H. Day & Sons Furniture depositories: IB on road","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.020341 51.481169)","702",1940/09/07 15:32:00,1940/09/07 15:32:00,"29-65 Haddo Street, Greenwich SE10, London, UK ; 18 cottages damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","701",1940/09/07 15:29:00,1940/09/07 15:29:00,"Acre Lane, Brixton, SW2, London, UK ; IB on road unignited","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.12777 51.500302)","700",1940/09/07 15:21:00,1940/09/07 15:21:00,"Sandmere Road, Clapham, SW4, London, UK ; IB burned out in street","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.031662 51.581867)","699",1940/09/07 15:16:00,1940/09/07 15:16:00,"Longfellow Road e3, London, UK ; 2x1 paving damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.204155 51.503005)","698",1940/09/07 15:13:00,1940/09/07 15:13:00,"County Grove SW5, London, UK ; South Met Gas. 4"" main fractured","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.204155 51.503005)","697",1940/09/07 15:13:00,1940/09/07 15:13:00,"County Grove SW5, London, UK ; Lambeth Borough Council, 10x6 paving damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.098851 51.474152)","696",1940/09/07 15:13:00,1940/09/07 15:13:00,"4 Knatchbull Road, Camberwell, SE5, London, UK ; 20x6 feet of brick wall damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.005672 51.44174)","695",1940/09/07 15:13:00,1940/09/07 15:13:00,"45 Furthergreen Road, Catford, SE13, London, UK ; unexploded bomb on enclosed ground at rear of premises","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.088491 51.514064)","208",1940/09/07 08:55:00,1940/09/07 08:55:00,"Royal Arsenal, Woolwich, SE18, London, UK ; E.2, 3, 6 and 7, A over a two acre factory space was severely damaged, demolished","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","178",1940/09/06 19:14:00,1940/09/06 19:14:00,"27 Claude Road, Peckham SE15, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.11909 51.433268)","694",1940/09/07 15:12:00,1940/09/07 15:12:00,"Leigham Courrt Road, Streatham SW16, London, UK ; IB burned out in garden","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.116343 51.440221)","693",1940/09/07 15:12:00,1940/09/07 15:12:00,"52 Palace Road, Tulse Hill, SW2, London, UK ; IB burned out in garden","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.115588 51.438811)","692",1940/09/07 15:10:00,1940/09/07 15:10:00,"Hillside Road, Tulse Hill, SW2, London, UK ; Artisians and General Dwelling Ltd. Tennis net damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","691",1940/09/07 15:10:00,1940/09/07 15:10:00,"112 Downton Avenue, Streatham Hill, SW2, London, UK ; 2 houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.172134 51.429336)","690",1940/09/07 15:10:00,1940/09/07 15:10:00,"900 Garratt Lane, Tooting, SW17, London, UK ; Scullery on 1st floor damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.112173 51.429686)","689",1940/09/07 15:10:00,1940/09/07 15:10:00,"1 Uffington Road, West Noorwood, SE27, London, UK ; 2x1 roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.091413 51.468712)","688",1940/09/07 15:10:00,1940/09/07 15:10:00,"Maudsley Hospital, Denmark Hill, Southwark, London SE5 8AZ, London, UK ; IB in grounds","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","687",1940/09/07 15:10:00,1940/09/07 15:10:00,"Parkhouse Street, Peckham, SE15, London, UK ; 7 Private houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","686",1940/09/07 15:10:00,1940/09/07 15:10:00,"Riverside Greenwich SE10, London, UK ; Dumb barge Cabden, Elizabeth, Hallett. D. H. Hallett & Co. Pipers Wharf, Riverside Greenwich SE10. Three vessels each 60 tons gross (unladen) slightly damaged by fire.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.05354 51.466354)","685",1940/09/07 15:10:00,1940/09/07 15:10:00,"110 Kimberlet Avenue, Camberwell SE15, London, UK ; Back room on 1st floor and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.031662 51.581867)","684",1940/09/07 15:09:00,1940/09/07 15:09:00,"Longfellow Road e3, London, UK ; 2x1 paving damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","682",1940/09/07 15:06:00,1940/09/07 15:06:00,"190 Underhill Road, East Dulwich, SE22, London, UK ; Back room on 2nd floor and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","681",1940/09/07 15:05:00,1940/09/07 15:05:00,"218 Leigham Court Road, Streatham, Sw16, London, UK ; 5x3 of lath and plaster, ceiling damaged by fire and . First floor and rest of ditto anf contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.149128 51.431111)","676",1940/09/07 15:03:00,1940/09/07 15:03:00,"41 Church Road, Brixton, SW2, London, UK ; IB in yard","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","675",1940/09/07 15:02:00,1940/09/07 15:02:00,"47 Orient Street, Kennington SE11, London, UK ; Motor garage, 80x60 one floor building, 2/3 content damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
